LotArea,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,GarageCars,FullBath,TotRmsAbvGrd,Fireplaces,MasVnrArea,GarageYrBlt,BsmtFinSF1,OpenPorchSF,ExterQual,KitchenQual,BsmtQual,GarageQual,FireplaceQu,HeatingQC,NB_Blmngtn,NB_Blueste,NB_BrDale,NB_BrkSide,NB_ClearCr,NB_CollgCr,NB_Crawfor,NB_Edwards,NB_Gilbert,NB_IDOTRR,NB_MeadowV,NB_Mitchel,NB_NAmes,NB_NPkVill,NB_NWAmes,NB_NoRidge,NB_NridgHt,NB_OldTown,NB_SWISU,NB_Sawyer,NB_SawyerW,NB_Somerst,NB_StoneBr,NB_Timber,NB_Veenker,SalePrice,above_median
17043,6,1979,1998,1362,1586,2,2,7,1,0.0,1979.0,0,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,181000.0,1
6780,6,1935,1982,520,754,0,1,5,0,0.0,1980.0,490,0,3,3,3,0,0,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84500.0,0
4928,6,1976,1976,1078,958,2,2,5,1,0.0,1977.0,120,205,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,128000.0,0
4388,5,1930,1950,672,840,0,1,5,1,0.0,1980.0,116,0,3,3,3,0,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,87000.0,0
7590,6,1966,1966,660,1348,2,1,6,1,266.0,1966.0,512,108,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,155000.0,0
8973,5,1958,1991,1008,1053,2,1,6,0,85.0,1998.0,567,80,3,5,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,150000.0,0
14200,7,1966,1966,924,2157,2,2,8,2,309.0,1966.0,445,66,3,4,3,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,226000.0,1
12224,6,2000,2000,992,2054,2,2,7,1,40.0,2000.0,695,48,4,4,4,3,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,244000.0,1
7388,5,1959,2002,1063,1327,2,1,7,0,0.0,1974.0,405,0,3,4,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,150750.0,0
6853,8,2001,2002,1267,1296,2,2,6,0,136.0,2001.0,1005,25,4,4,5,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,220000.0,1
10335,5,1968,1993,1461,1721,2,2,7,1,0.0,1968.0,570,96,3,3,3,3,3,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,180000.0,1
10400,7,1970,1970,1304,1682,2,2,7,1,288.0,1970.0,0,0,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,174000.0,1
10355,5,1967,1967,1214,1214,1,2,5,1,196.0,1967.0,695,111,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,143000.0,0
11070,7,1988,1989,1907,1959,3,3,9,0,70.0,1989.0,0,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,171000.0,1
9066,8,1999,2000,1004,1852,3,2,7,2,320.0,1999.0,668,106,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,230000.0,1
15426,6,1997,1997,928,1764,2,2,7,0,0.0,1997.0,821,99,3,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,231500.0,1
10500,4,1971,1971,864,864,0,1,5,1,0.0,1980.0,432,0,3,3,3,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,115000.0,0
11645,7,2005,2005,1734,1734,2,2,7,0,0.0,2005.0,1300,24,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,260000.0,1
8520,5,1952,1952,910,1385,2,2,6,0,0.0,2000.0,507,0,3,3,3,3,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,166000.0,1
10335,7,1999,1999,1490,1501,2,2,6,0,183.0,1999.0,679,29,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,204000.0,1
9100,5,1963,1963,1728,1728,2,2,10,0,336.0,1963.0,1332,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,125000.0,0
2522,6,2004,2006,970,1709,2,2,7,0,50.0,2004.0,0,40,4,4,4,3,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130000.0,0
6120,5,1931,1993,715,875,1,1,5,0,0.0,1931.0,209,0,3,3,3,2,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105000.0,0
9505,7,2001,2001,884,2035,2,2,8,1,180.0,2001.0,0,48,4,4,4,3,4,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,222500.0,1
7500,7,2004,2005,1080,1080,0,1,6,0,120.0,1980.0,680,0,3,4,4,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,141000.0,0
6240,5,1936,1950,896,1344,1,1,7,0,0.0,1936.0,0,114,3,3,4,2,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000.0,0
10356,5,1975,1975,969,969,2,1,5,0,0.0,1975.0,716,0,3,3,3,3,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122000.0,0
13891,8,2007,2008,1710,1710,3,2,6,1,436.0,2007.0,1400,102,4,4,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,372402.0,1
14803,6,1971,1971,825,1993,2,2,8,1,252.0,1971.0,416,66,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,190000.0,1
13500,6,1960,1975,1602,1252,2,1,4,1,0.0,1960.0,429,0,3,3,4,3,4,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,235000.0,1
11340,6,1923,1950,1200,1200,1,1,7,0,0.0,1923.0,0,0,3,3,3,2,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,125000.0,0
9600,6,1924,1950,572,1096,0,1,5,0,0.0,1980.0,0,8,3,3,3,0,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79000.0,0
7200,5,1950,1950,0,1040,2,1,5,0,0.0,1950.0,0,0,3,3,0,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,109500.0,0
12003,8,2009,2010,774,1968,3,2,8,1,84.0,2009.0,0,75,4,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,269500.0,1
12552,7,2004,2005,991,1947,2,2,8,1,0.0,2004.0,222,136,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,254900.0,1
19378,7,2005,2006,1392,2462,2,2,9,1,456.0,2006.0,57,132,4,4,4,3,4,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,320000.0,1
11120,6,1984,1984,1232,1232,2,2,6,0,0.0,1984.0,660,0,3,3,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,162500.0,0
13688,9,2003,2004,1572,2668,3,2,10,2,664.0,2003.0,1016,0,4,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,412500.0,1
12182,7,2005,2005,1541,1541,2,2,7,1,226.0,2005.0,1201,70,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,220000.0,1
5500,4,1956,1956,882,882,0,1,4,0,0.0,1980.0,0,0,3,3,3,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,103200.0,0
5400,6,1926,2004,1149,1616,1,2,5,0,0.0,1926.0,370,0,3,4,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,152000.0,0
10106,5,1940,1999,644,1355,0,2,6,0,0.0,1980.0,351,0,3,3,3,0,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127500.0,0
10708,5,1955,1993,1617,1867,1,1,7,3,0.0,1955.0,379,0,4,3,3,3,4,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0,1
10562,8,2007,2007,1582,2161,3,1,8,1,300.0,2007.0,1288,120,4,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,325624.0,1
8244,7,2004,2004,840,1720,2,2,7,1,0.0,2004.0,0,48,4,4,4,3,4,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183500.0,1
16669,8,1981,1981,1686,1707,2,2,6,1,653.0,1981.0,0,64,4,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,228000.0,1
12358,5,1941,1950,720,1382,2,1,7,0,0.0,1991.0,360,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,128500.0,0
31770,6,1960,1960,1080,1656,2,1,7,2,112.0,1960.0,639,62,3,3,3,3,4,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,215000.0,1
5306,7,1987,1987,1064,1767,2,2,5,1,0.0,1987.0,495,35,4,4,4,4,3,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,239000.0,1
10197,6,1961,1961,1362,1362,2,1,6,1,491.0,1961.0,288,20,3,3,3,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,163000.0,0
12416,6,1986,1986,1606,1651,2,2,7,1,132.0,1986.0,1398,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,184000.0,1
12615,6,1950,2001,1202,2158,2,2,7,1,0.0,1950.0,477,29,3,4,3,3,4,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,243000.0,1
10029,6,1988,1989,1151,2060,2,2,8,1,268.0,1988.0,831,228,4,3,4,3,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211000.0,1
13650,5,1958,1958,1052,1920,2,2,8,1,0.0,1958.0,57,0,4,4,3,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,172500.0,1
17423,9,2008,2009,2216,2234,3,2,9,1,748.0,2009.0,1904,60,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,501837.0,1
8520,5,1923,2006,968,968,2,1,5,0,0.0,1935.0,0,0,4,3,3,2,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,100000.0,0
2117,6,2000,2000,756,1525,2,2,5,1,456.0,2000.0,436,0,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,177000.0,1
7588,7,1920,1950,793,1802,1,1,9,1,0.0,1920.0,352,0,3,3,2,2,4,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200100.0,1
9060,5,1957,2006,0,1340,1,1,7,1,98.0,1957.0,0,0,3,3,0,3,4,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120000.0,0
11426,7,2003,2003,1362,2082,2,2,6,0,0.0,2003.0,0,238,3,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,200000.0,1
7438,5,1908,1991,504,1252,2,1,5,0,0.0,1986.0,0,0,3,3,2,3,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127000.0,0
22950,10,1892,1993,1107,3608,3,2,12,2,0.0,1993.0,0,260,4,5,3,5,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,475000.0,1
9947,7,1990,1991,1188,1217,2,2,6,0,0.0,1990.0,611,27,3,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,173000.0,1
10410,5,1916,1987,660,1656,1,2,8,0,0.0,1916.0,0,0,3,3,2,2,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,135000.0,0
7018,5,1979,1979,1086,1224,2,0,6,2,275.0,1979.0,1086,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,153337.0,0
4923,8,2001,2002,1593,1593,2,1,5,1,0.0,2001.0,1153,120,4,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,286000.0,1
10570,8,1932,1994,853,2727,2,2,10,2,0.0,1932.0,297,74,4,4,4,3,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,315000.0,1
7472,7,1972,2004,725,1479,2,1,7,0,138.0,1972.0,626,32,3,4,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,184000.0,1
9017,7,1999,1999,1431,1431,2,2,6,0,0.0,1999.0,560,35,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192000.0,1
2522,7,2004,2004,970,1709,2,2,7,0,50.0,2004.0,0,40,4,4,4,3,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130000.0,0
7180,5,1972,1972,864,864,1,1,5,0,0.0,1989.0,390,0,3,3,3,3,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127000.0,0
2280,6,1976,1976,855,1456,2,2,7,1,0.0,1976.0,566,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,148500.0,0
9416,7,2007,2007,1726,1726,3,2,8,1,205.0,2007.0,1126,138,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,311872.0,1
25419,8,1918,1990,1360,3112,2,2,8,1,0.0,1918.0,1036,16,4,4,3,3,5,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,235000.0,1
